tid,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,ra,raerr1,raerr2,rasymerr,decstr,dec,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date,exoplanet_status
212253390,2211.01,TOI-2211.01,2211,212253390.01,1,CP,9.2551,0.006,-0.006,1,0,20h34m09.38s,308.539086,,,,-29d40m21.41s,-29.672613,,,,81.508,0.06,-0.06,1.0,0.0,-116.589,0.047,-0.047,1.0,0.0,2459038.108613,0.003786,-0.003786,1,0,3.0911721,0.0009293,-0.0009293,1,0,1.9714799,0.4855467,-0.4855467,1,0,349.193899,42.76278,-42.76278,1,0,1.666703,1.3173378,-1.3173378,1,0,295.0992437,,,,,1057.0895356,,,,,70.2932,0.19415,-0.19415,1,0,5253.0,123.391,-123.391,1,0,4.54958,0.0842028,-0.0842028,1,0,0.834386,0.0474272,-0.0474272,1,0,,2020-09-18 16:26:02,2025-04-20 12:03:53,2025-09-28 22:48:44,1.0
425561347,2215.01,TOI-2215.01,2215,425561347.01,1,CP,9.977,0.006,-0.006,1,0,19h04m17.55s,286.073121,,,,-32d21m15.4s,-32.354279,,,,-8.233,0.078,-0.078,1.0,0.0,-6.052,0.069,-0.069,1.0,0.0,2459040.86632,0.001158,-0.001158,1,0,5.7772122,1.28e-05,-1.28e-05,1,0,2.56341,0.2812051,-0.2812051,1,0,1470.3821261,100.14597,-100.14597,1,0,2.8693434,0.8500409,-0.8500409,1,0,75.3605118,,,,,751.4597253,,,,,70.9015,0.2788,-0.2788,1,0,4882.7,114.8,-114.8,1,0,4.6,0.09,-0.09,1,0,0.729818,0.0520703,-0.0520703,1,0,,2020-09-18 19:18:08,2024-04-25 10:08:01,2025-09-28 22:48:44,1.0
144440290,222.01,TOI-222.01,222,144440290.01,1,FP,8.7635,0.006,-0.006,1,0,23h56m39s,359.162484,,,,-44d43m09.85s,-44.719403,,,,161.769,0.049,-0.049,1.0,0.0,-75.541,0.055,-0.055,1.0,0.0,2458376.544,,,1,0,,,,1,0,0.68,,,1,0,5530.0,,,1,0,8.85869,,,1,0,86.1510668,,,,,777.0248613,,,,,84.0311,0.32705,-0.32705,1,0,5709.0,80.0,-80.0,1,0,4.438,,,1,0,1.0929,0.107376,-0.107376,1,0,,2018-11-16 21:15:19,2022-10-03 16:02:02,2025-09-28 22:48:44,0.0
441420236,2221.01,TOI-2221.01,2221,441420236.01,1,CP,6.755,0.032,-0.032,1,0,20h45m09.87s,311.291137,,,,-31d20m32.82s,-31.34245,,,,281.424,0.075,-0.075,1.0,0.0,-359.895,0.054,-0.054,1.0,0.0,2459041.281746,0.000957,-0.000957,1,0,8.4536777,,,1,0,3.5738006,0.0698212,-0.0698212,1,0,2872.2887525,217.04503,-217.04503,1,0,4.0269258,0.2118907,-0.2118907,1,0,76.6379132,,,,,754.6240935,,,,,9.7221,0.004625,-0.004625,1,0,3588.0,87.0,-87.0,1,0,4.60198,0.0633204,-0.0633204,1,0,0.698009,0.0210957,-0.0210957,1,0,,2020-09-18 19:18:08,2025-08-29 16:00:02,2025-09-28 22:48:44,1.0
168871868,2442.01,TOI-2442.01,2442,168871868.01,1,FP,11.402,0.008,-0.008,1,0,04h20m24.16s,65.100654,,,,-31d04m53.77s,-31.081604,,,,0.392,0.037,-0.037,1.0,0.0,-8.095,0.044,-0.044,1.0,0.0,2459183.305376,0.001016,-0.001016,1,0,17.1217196,3.28e-05,-3.28e-05,1,0,6.507,0.311,-0.311,1,0,131000.0,0.701384,-0.701384,1,0,10.2267,0.516223,-0.516223,1,0,204.585,,,,,1053.0,,,,,262.475,1.662,-1.662,1,0,5762.0,130.882,-130.882,1,0,4.44944,0.077825,-0.077825,1,0,1.0,0.05,-0.05,1,0,,2021-01-06 21:28:53,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
318753380,2443.01,TOI-2443.01,2443,318753380.01,1,CP,8.2969,0.006,-0.006,1,0,02h40m43.17s,40.179861,,,,+01d11m58.83s,1.199676,,,,284.011,0.08,-0.08,1.0,0.0,231.78,0.079,-0.079,1.0,0.0,2459148.098617,0.001469,-0.001469,1,0,15.6692322,0.0021405,-0.0021405,1,0,4.562853,0.2075845,-0.2075845,1,0,1393.3814802,45.044777,-45.044777,1,0,2.6868893,0.5470478,-0.5470478,1,0,13.2931176,,,,,486.9971964,,,,,23.9258,0.02325,-0.02325,1,0,4214.44,131.326,-131.326,1,0,4.52845,0.109238,-0.109238,1,0,0.732115,0.0713468,-0.0713468,1,0,,2021-01-06 21:28:53,2021-11-22 12:01:46,2025-09-28 22:48:44,1.0
439867639,2445.01,TOI-2445.01,2445,439867639.01,1,CP,13.1292,0.008,-0.008,1,0,02h53m15.88s,43.316155,,,,+00d03m08.41s,0.052337,,,,57.212,0.108,-0.108,1.0,0.0,-24.05,0.132,-0.132,1.0,0.0,2458411.217326,0.000628,-0.000628,1,0,0.3711334,1.58e-05,-1.58e-05,1,0,0.4918187,0.2655613,-0.2655613,1,0,2322.6218151,327.0959,-327.0959,1,0,1.4062147,0.8266142,-0.8266142,1,0,204.4873602,,,,,964.4647664,,,,,48.582,0.24745,-0.24745,1,0,3333.0,157.0,-157.0,1,0,4.95786,0.0096125,-0.0096125,1,0,0.272233,0.0082001,-0.0082001,1,0,,2021-01-06 21:28:53,2022-01-29 12:02:06,2025-09-28 22:48:44,1.0
1167538,2447.01,TOI-2447.01,2447,1167538.01,1,CP,10.0127,0.006,-0.006,1,0,04h43m59.42s,70.997586,,,,-31d54m23.89s,-31.906637,,,,-0.423,0.041,-0.041,1.0,0.0,-31.564,0.059,-0.059,1.0,0.0,2459168.988935,0.000673,-0.000673,1,0,,,,1,0,8.291,0.23,-0.23,1,0,8735.0,0.550854,-0.550854,1,0,10.2185,0.521054,-0.521054,1,0,44.5933,,,,,719.0,,,,,148.987,0.6125,-0.6125,1,0,5825.0,130.9,-130.9,1,0,4.43,0.08,-0.08,1,0,1.04,0.05,-0.05,1,0,,2021-01-06 21:30:16,2024-05-11 12:03:03,2025-09-28 22:48:44,1.0
231721005,2448.01,TOI-2448.01,2448,231721005.01,1,FP,10.0039,0.006,-0.006,1,0,05h22m57.65s,80.740227,,,,-53d45m52.52s,-53.76459,,,,0.846,0.064,-0.064,1.0,0.0,12.289,0.05,-0.05,1.0,0.0,2460121.423199,0.005505,-0.005505,1,0,9.0182016,4.18e-05,-4.18e-05,1,0,3.08,0.371,-0.371,1,0,492.0,24.7725,-24.7725,1,0,3.54998,0.168081,-0.168081,1,0,762.028,,,,,1463.0,,,,,490.818,6.5195,-6.5195,1,0,9671.0,188.6,-188.6,1,0,4.33,0.06,-0.06,1,0,1.78,0.05,-0.05,1,0,,2021-01-06 21:30:16,2023-08-28 10:08:02,2025-09-28 22:48:44,0.0
170729775,2449.01,TOI-2449.01,2449,170729775.01,1,CP,9.8999,0.006,-0.006,1,0,04h31m56.25s,67.984371,,,,-34d27m19.92s,-34.455533,,,,10.001,0.036,-0.036,1.0,0.0,-58.53,0.053,-0.053,1.0,0.0,2459186.901539,0.000685,-0.000685,1,0,16.6542431,2.83e-05,-2.83e-05,1,0,7.792,0.186,-0.186,1,0,10168.0,0.634987,-0.634987,1,0,11.9082,0.547507,-0.547507,1,0,362.642,,,,,1215.0,,,,,156.786,0.5845,-0.5845,1,0,6054.0,128.5,-128.5,1,0,4.43,0.08,-0.08,1,0,1.08,0.05,-0.05,1,0,,2021-01-06 21:30:16,2025-09-22 12:04:50,2025-09-28 22:48:44,1.0
4294779,2451.01,TOI-2451.01,2451,4294779.01,1,FP,15.8552,0.008,-0.008,1,0,05h25m15.04s,81.312676,,,,-00d46m14.69s,-0.770748,,,,0.953,0.189,-0.189,1.0,0.0,-0.742,0.157,-0.157,1.0,0.0,2459174.475148,0.001608,-0.001608,1,0,0.3438892,4.46e-05,-4.46e-05,1,0,0.9696069,0.2804137,-0.2804137,1,0,24850.3953805,3023.77,-3023.77,1,0,8.5611179,1.8986349,-1.8986349,1,0,449.3159514,,,,,1174.242267,,,,,361.474,16.5445,-16.5445,1,0,3199.0,157.0,-157.0,1,0,4.70217,0.0173915,-0.0173915,1,0,0.540483,0.0238973,-0.0238973,1,0,,2021-02-03 22:59:10,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
219208037,2452.01,TOI-2452.01,2452,219208037.01,1,FP,11.1925,0.006,-0.006,1,0,06h12m23.57s,93.098193,,,,-50d55m51.41s,-50.930948,,,,-28.664,0.096,-0.096,1.0,0.0,11.981,0.089,-0.089,1.0,0.0,2459229.062884,0.001847,-0.001847,1,0,0.9776805,0.0001306,-0.0001306,1,0,0.7657397,0.2048794,-0.2048794,1,0,965.3175192,107.619026,-107.619026,1,0,3.3784252,5.26633,-5.26633,1,0,1378.7254797,,,,,1554.1366421,,,,,148.462,0.9405,-0.9405,1,0,4456.2,205.6,-205.6,1,0,,,,1,0,1.09813,0.0921256,-0.0921256,1,0,,2021-02-03 22:59:10,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
220479565,269.01,TOI-269.01,269,220479565.01,1,CP,12.2958,0.007,-0.007,1,0,05h03m23.11s,75.846283,,,,-54d10m39.8s,-54.177721,,,,26.472,0.043,-0.043,1.0,0.0,-120.75,0.043,-0.043,1.0,0.0,2458381.845549,0.000243,-0.000243,1,0,3.6977167,2.2e-06,-2.2e-06,1,0,0.9308263,0.0725687,-0.0725687,1,0,4755.6707294,122.93876,-122.93876,1,0,2.942044,0.2132582,-0.2132582,1,0,19.1944226,,,,,533.8429511,,,,,57.0225,0.07565,-0.07565,1,0,3607.0,,,1,0,4.438,,,1,0,0.397924,0.011947,-0.011947,1,0,,2019-05-17 18:40:33,2024-02-13 10:08:02,2025-09-28 22:48:44,1.0
259377017,270.01,TOI-270.01,270,259377017.01,1,CP,10.4981,0.007,-0.007,1,0,04h33m39.86s,68.41608,,,,-51d57m26.62s,-51.957394,,,,82.944,0.05,-0.05,1.0,0.0,-269.755,0.051,-0.051,1.0,0.0,2459198.961454,0.000528,-0.000528,1,0,5.6605693,3.9e-06,-3.9e-06,1,0,1.6631704,0.0528961,-0.0528961,1,0,3856.1060852,66.09782,-66.09782,1,0,2.4070872,0.1197317,-0.1197317,1,0,9.9407408,,,,,452.8709226,,,,,22.4793,0.01355,-0.01355,1,0,3551.0,74.0,-74.0,1,0,4.83982,0.382963,-0.382963,1,0,0.374358,0.0114957,-0.0114957,1,0,,2019-05-17 18:40:33,2024-09-06 10:08:02,2025-09-28 22:48:44,1.0
259377017,270.02,TOI-270.02,270,259377017.02,2,CP,10.4981,0.007,-0.007,1,0,04h33m39.86s,68.41608,,,,-51d57m26.62s,-51.957394,,,,82.944,0.05,-0.05,1.0,0.0,-269.755,0.051,-0.051,1.0,0.0,2458389.679336,0.000585,-0.000585,1,0,11.3795653,1.51e-05,-1.51e-05,1,0,2.2350305,0.07615,-0.07615,1,0,3147.0461739,76.177734,-76.177734,1,0,2.2539464,0.1026034,-0.1026034,1,0,3.9180021,,,,,358.827663,,,,,22.4793,0.01355,-0.01355,1,0,3551.0,74.0,-74.0,1,0,4.83982,0.382963,-0.382963,1,0,0.374358,0.0114957,-0.0114957,1,0,,2019-05-17 18:40:33,2021-10-29 12:59:15,2025-09-28 22:48:44,1.0
259377017,270.03,TOI-270.03,270,259377017.03,3,CP,10.4981,0.007,-0.007,1,0,04h33m39.86s,68.41608,,,,-51d57m26.62s,-51.957394,,,,82.944,0.05,-0.05,1.0,0.0,-269.755,0.051,-0.051,1.0,0.0,2458383.733214,0.000708,-0.000708,1,0,3.3601377,8.6e-06,-8.6e-06,1,0,1.413245,0.3052912,-0.3052912,1,0,972.9589363,58.786633,-58.786633,1,0,1.1843718,0.737667,-0.737667,1,0,19.9261226,,,,,538.8593825,,,,,22.4793,0.01355,-0.01355,1,0,3551.0,74.0,-74.0,1,0,4.83982,0.382963,-0.382963,1,0,0.374358,0.0114957,-0.0114957,1,0,,2019-05-17 18:40:33,2021-10-29 12:59:15,2025-09-28 22:48:44,1.0
439610306,2004.01,TOI-2004.01,2004,439610306.01,1,FP,9.0607,0.006,-0.006,1,0,09h33m52.07s,143.46695,,,,-55d10m32.75s,-55.175763,,,,-12.167,0.048,-0.048,1.0,0.0,3.727,0.049,-0.049,1.0,0.0,2458545.26565,0.01211,-0.01211,1,0,1.79988,0.00056,-0.00056,1,0,3.518,0.564,-0.564,1,0,180.0,0.452551,-0.452551,1,0,3.32197,0.225957,-0.225957,1,0,6540.68,,,,,2505.0,,,,,258.885,1.9515,-1.9515,1,0,6136.9,97.0,-97.0,1,0,3.85,0.42,-0.42,1,0,2.46,0.1,-0.1,1,0,,2020-06-17 20:08:08,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
41173048,2006.01,TOI-2006.01,2006,41173048.01,1,FA,9.2225,0.006,-0.006,1,0,06h04m53.92s,91.22465,,,,-69d21m37.16s,-69.360322,,,,8.246,0.05,-0.05,1.0,0.0,22.049,0.052,-0.052,1.0,0.0,2459194.004177,0.020745,-0.020745,1,0,6.40938,0.0001988,-0.0001988,1,0,2.356,0.586,-0.586,1,0,280.0,1.15453,-1.15453,1,0,10.1474,,,1,0,50.0267,,,,,740.0,,,,,485.257,6.2485,-6.2485,1,0,4650.0,84.7,-84.7,1,0,2.54,0.14,-0.14,1,0,8.3,,,1,0,,2020-06-17 20:08:08,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
70887357,2008.01,TOI-2008.01,2008,70887357.01,1,FP,8.64807,0.006,-0.006,1,0,04h15m25.83s,63.857632,,,,-16d54m07.72s,-16.902144,,,,47.551,0.054,-0.054,1.0,0.0,-30.747,0.053,-0.053,1.0,0.0,2458454.33261,0.001777,-0.001777,1,0,723.8345008,0.0025789,-0.0025789,1,0,7.382946,0.1210206,-0.1210206,1,0,3119.2983693,64.100075,-64.100075,1,0,13.1361697,0.7173174,-0.7173174,1,0,1.3572621,,,,,275.2869842,,,,,139.212,0.7375,-0.7375,1,0,5463.0,186.0,-186.0,1,0,3.77778,0.281727,-0.281727,1,0,1.94771,0.102432,-0.102432,1,0,,2020-06-17 20:19:42,2024-09-18 10:08:02,2025-09-28 22:48:44,0.0
350618622,201.01,TOI-201.01,201,350618622.01,1,CP,8.5822,0.006,-0.006,1,0,05h49m36.43s,87.401782,,,,-54d54m37.52s,-54.910423,,,,7.731,0.052,-0.052,1.0,0.0,66.448,0.058,-0.058,1.0,0.0,2460177.324576,0.002001,-0.002001,1,0,52.9781419,1.38e-05,-1.38e-05,1,0,4.7965246,0.0170034,-0.0170034,1,0,6347.2690959,24.65142,-24.65142,1,0,11.4471492,0.5471959,-0.5471959,1,0,30.2653161,,,,,598.2132842,,,,,113.825,0.346,-0.346,1,0,6461.8,83.0,-83.0,1,0,4.35,0.16,-0.16,1,0,1.33031,0.0634748,-0.0634748,1,0,,2019-05-07 17:42:42,2023-11-02 12:02:47,2025-09-28 22:48:44,1.0
26547036,2010.01,TOI-2010.01,2010,26547036.01,1,CP,9.26693,0.006,-0.006,1,0,19h28m40.07s,292.166942,,,,+53d29m14.53s,53.487369,,,,40.519,0.067,-0.067,1.0,0.0,11.106,0.066,-0.066,1.0,0.0,2459846.977285,0.006372,-0.006372,1,0,1134.6723963,5.09e-05,-5.09e-05,1,0,8.6844623,0.0417976,-0.0417976,1,0,11679.2159464,82.38331,-82.38331,1,0,11.7582195,0.5836612,-0.5836612,1,0,8.6347102,,,,,437.2015486,,,,,109.19,0.321,-0.321,1,0,5842.0,129.228,-129.228,1,0,4.39929,0.0793101,-0.0793101,1,0,1.0735199,0.0529397,-0.0529397,1,0,,2020-06-17 20:19:42,2025-01-11 12:03:18,2025-09-28 22:48:44,1.0
136916387,2011.01,TOI-2011.01,2011,136916387.01,1,KP,5.0494,0.006,-0.006,1,0,15h21m45.63s,230.440115,,,,-48d19m07.74s,-48.318817,,,,-1624.05,0.169,-0.169,1.0,0.0,-276.024,0.133,-0.133,1.0,0.0,2458631.767617,0.001185,-0.001185,1,0,11.5778362,1.84e-05,-1.84e-05,1,0,3.8772499,0.2974425,-0.2974425,1,0,217.3994918,11.614346,-11.614346,1,0,1.5422129,0.716135,-0.716135,1,0,99.9013415,,,,,806.3295569,,,,,14.682,0.01985,-0.01985,1,0,5739.0,25.0,-25.0,1,0,4.51,0.028,-0.028,1,0,1.02607,0.0451056,-0.0451056,1,0,,2020-06-17 20:50:03,2024-01-31 16:02:01,2025-09-28 22:48:44,1.0
136916387,2011.02,TOI-2011.02,2011,136916387.02,2,KP,5.0494,0.006,-0.006,1,0,15h21m45.63s,230.440115,,,,-48d19m07.74s,-48.318817,,,,-1624.05,0.169,-0.169,1.0,0.0,-276.024,0.133,-0.133,1.0,0.0,2458650.89757,0.000892,-0.000892,1,0,27.5920718,2.66e-05,-2.66e-05,1,0,3.2743016,0.0902935,-0.0902935,1,0,555.3352929,14.799067,-14.799067,1,0,2.7050278,0.1508972,-0.1508972,1,0,31.3830711,,,,,603.6616824,,,,,14.682,0.01985,-0.01985,1,0,5739.0,25.0,-25.0,1,0,4.51,0.028,-0.028,1,0,1.02607,0.0451056,-0.0451056,1,0,,2022-04-20 20:30:04,2024-01-31 16:02:01,2025-09-28 22:48:44,1.0
136916387,2011.03,TOI-2011.03,2011,136916387.03,3,KP,5.0494,0.006,-0.006,1,0,15h21m45.63s,230.440115,,,,-48d19m07.74s,-48.318817,,,,-1624.05,0.169,-0.169,1.0,0.0,-276.024,0.133,-0.133,1.0,0.0,2460081.126376,0.001932,-0.001932,1,0,,,,1,0,3.5341354,0.1083117,-0.1083117,1,0,195.1972939,15.624812,-15.624812,1,0,1.6208326,0.1211116,-0.1211116,1,0,335.6075222,,,,,1091.635552,,,,,14.682,0.01985,-0.01985,1,0,5739.0,25.0,-25.0,1,0,4.51,0.028,-0.028,1,0,1.02607,0.0451056,-0.0451056,1,0,,2024-02-01 23:06:59,2024-02-16 10:08:02,2025-09-28 22:48:44,1.0
138294130,2012.01,TOI-2012.01,2012,138294130.01,1,KP,10.6506,0.006,-0.006,1,0,15h19m57.89s,229.99122,,,,+36d13m46.36s,36.229545,,,,-21.661,0.035,-0.035,1.0,0.0,-24.25,0.058,-0.058,1.0,0.0,2459716.992394,0.000386,-0.000386,1,0,3.0565259,2.6e-06,-2.6e-06,1,0,4.145,0.074,-0.074,1,0,8800.0,0.371658,-0.371658,1,0,15.1633,0.70524,-0.70524,1,0,1438.0,,,,,1715.0,,,,,320.451,2.827,-2.827,1,0,5981.0,117.3,-117.3,1,0,4.07,0.08,-0.08,1,0,1.6,0.07,-0.07,1,0,,2020-06-19 06:00:39,2022-09-02 16:02:01,2025-09-28 22:48:44,1.0
188589164,2013.01,TOI-2013.01,2013,188589164.01,1,CP,10.2705,0.007,-0.007,1,0,15h58m18.62s,239.577568,,,,+35d24m29.21s,35.408114,,,,-143.277,0.066,-0.066,1.0,0.0,318.219,0.082,-0.082,1.0,0.0,2458956.396322,0.001354,-0.001354,1,0,2.6162769,0.0001133,-0.0001133,1,0,1.134893,0.3921926,-0.3921926,1,0,1120.6014184,90.019485,-90.019485,1,0,1.0972867,1.1053865,-1.1053865,1,0,19.1060128,,,,,533.2271643,,,,,15.8095,0.00955,-0.00955,1,0,3352.0,157.0,-157.0,1,0,4.8984,0.0027683,-0.0027683,1,0,0.325635,0.0097184,-0.0097184,1,0,,2020-06-19 06:00:39,2024-10-03 10:08:02,2025-09-28 22:48:44,1.0
198588220,2014.01,TOI-2014.01,2014,198588220.01,1,KP,9.63331,0.006,-0.006,1,0,17h06m26.57s,256.610728,,,,+44d46m36.79s,44.776885,,,,9.436,0.042,-0.042,1.0,0.0,-18.185,0.046,-0.046,1.0,0.0,2460497.317355,0.006122,-0.006122,1,0,4.8099755,5.45e-05,-5.45e-05,1,0,6.696,0.056,-0.056,1,0,6965.0,31.0115,-31.0115,1,0,22.6223,1.00294,-1.00294,1,0,2029.17,,,,,1869.0,,,,,371.686,3.53,-3.53,1,0,6417.0,122.6,-122.6,1,0,3.7,0.09,-0.09,1,0,2.65,0.12,-0.12,1,0,,2020-06-19 06:00:39,2024-09-04 10:08:02,2025-09-28 22:48:44,1.0
368287008,2015.01,TOI-2015.01,2015,368287008.01,1,CP,12.8387,0.007,-0.007,1,0,15h28m31.84s,232.132653,,,,+27d21m39.86s,27.361073,,,,-56.166,0.066,-0.066,1.0,0.0,63.966,0.067,-0.067,1.0,0.0,2459712.928909,0.002923,-0.002923,1,0,3.3491408,1.6e-05,-1.6e-05,1,0,1.207,0.25,-0.25,1,0,7210.0,4050.29,-4050.29,1,0,5.37673,2.27494,-2.27494,1,0,31.0153,,,,,657.0,,,,,47.3444,0.11295,-0.11295,1,0,3223.0,157.0,-157.0,1,0,4.89993,0.0029444,-0.0029444,1,0,0.32,0.01,-0.01,1,0,,2020-06-19 06:00:39,2025-04-20 12:03:53,2025-09-28 22:48:44,1.0
61733521,2228.01,TOI-2228.01,2228,61733521.01,1,FP,10.8911,0.006,-0.006,1,0,19h16m04.34s,289.018075,,,,-46d28m50.72s,-46.480756,,,,50.01,0.08,-0.08,1.0,0.0,-29.553,0.074,-0.074,1.0,0.0,2458655.87771,0.00586,-0.00586,1,0,3.36296,7e-05,-7e-05,1,0,2.594,0.432,-0.432,1,0,750.0,3.13635,-3.13635,1,0,2.69668,0.229997,-0.229997,1,0,414.8,,,,,1257.0,,,,,167.24,1.453,-1.453,1,0,5420.0,131.4,-131.4,1,0,4.5,0.08,-0.08,1,0,0.9,0.05,-0.05,1,0,,2020-09-18 21:10:22,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
326453034,223.01,TOI-223.01,223,326453034.01,1,FA,10.2733,0.007,-0.007,1,0,22h38m42.62s,339.677571,,,,-25d37m54.66s,-25.631849,,,,-20.712,0.076,-0.076,1.0,0.0,-26.846,0.074,-0.074,1.0,0.0,2458355.95751,0.002649,-0.002649,1,0,14.445918,0.003833,-0.003833,1,0,1.533311,0.535725,-0.535725,1,0,1273.806981,161.52963,-161.52963,1,0,3.290507,4.043106,-4.043106,1,0,37.1099416,,,,,629.4950471,,,,,365.053,7.9035,-7.9035,1,0,5063.0,181.0,-181.0,1,0,4.48439,2.00352,-2.00352,1,0,0.87237,0.87237,-0.87237,1,0,,2018-11-29 21:52:42,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
129432342,2230.01,TOI-2230.01,2230,129432342.01,1,FP,10.9198,0.006,-0.006,1,0,20h17m48.68s,304.452849,,,,-44d58m06.43s,-44.968454,,,,9.323,0.062,-0.062,1.0,0.0,-9.39,0.047,-0.047,1.0,0.0,2459037.29826,0.00303,-0.00303,1,0,1.79217,0.00039,-0.00039,1,0,1.797,0.251,-0.251,1,0,1710.0,3.44327,-3.44327,1,0,21.4342,,,1,0,436.663,,,,,1273.0,,,,,713.6,21.8525,-21.8525,1,0,4884.0,122.0,-122.0,1,0,,,,1,0,4.7,,,1,0,,2020-09-18 21:10:22,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
100504381,2231.01,TOI-2231.01,2231,100504381.01,1,FA,8.565,0.017,-0.017,1,0,20h34m15.29s,308.563699,,,,-48d16m29.01s,-48.274725,,,,11.7,2.0,-2.0,1.0,0.0,-13.8,1.8,-1.8,1.0,0.0,2460143.110815,0.000576,-0.000576,1,0,5.46278,3.8e-06,-3.8e-06,1,0,1.274,0.379,-0.379,1,0,2982.0,6587.19,-6587.19,1,0,19.5752,5.80639,-5.80639,1,0,281.499,,,,,1141.0,,,,,,,,1,0,,,,1,0,,,,1,0,1.69,0.01,-0.01,1,0,,2020-09-18 21:10:22,2023-08-28 10:08:02,2025-09-28 22:48:44,0.0
394722182,2236.01,TOI-2236.01,2236,394722182.01,1,CP,10.8673,0.006,-0.006,1,0,01h20m39.84s,20.166011,,,,-86d58m47.87s,-86.979965,,,,-3.719,0.04,-0.04,1.0,0.0,-7.732,0.034,-0.034,1.0,0.0,2459389.337457,0.000412,-0.000412,1,0,3.5315897,3.1e-06,-3.1e-06,1,0,2.689,0.081,-0.081,1,0,7230.0,0.391653,-0.391653,1,0,14.2116,0.644345,-0.644345,1,0,551.242,,,,,1349.0,,,,,355.59,2.444,-2.444,1,0,6209.0,127.2,-127.2,1,0,4.09,0.08,-0.08,1,0,1.62,0.07,-0.07,1,0,,2020-09-18 21:10:23,2023-03-03 12:03:04,2025-09-28 22:48:44,1.0
389238529,2237.01,TOI-2237.01,2237,389238529.01,1,FP,10.9987,0.006,-0.006,1,0,20h11m59.87s,302.999475,,,,-37d33m41.99s,-37.561663,,,,-15.798,0.087,-0.087,1.0,0.0,-13.701,0.053,-0.053,1.0,0.0,2459036.5003,0.00305,-0.00305,1,0,0.49642,0.00011,-0.00011,1,0,0.572,0.15,-0.15,1,0,1000.0,17.0583,-17.0583,1,0,5.57222,0.734314,-0.734314,1,0,2758.3,,,,,2018.0,,,,,416.129,8.4485,-8.4485,1,0,7000.0,205.8,-205.8,1,0,4.33,0.11,-0.11,1,0,1.41,0.09,-0.09,1,0,,2020-09-18 21:10:23,2021-10-29 12:59:15,2025-09-28 22:48:44,0.0
388130235,2239.01,TOI-2239.01,2239,388130235.01,1,FP,10.7891,0.006,-0.006,1,0,04h21m38.45s,65.410196,,,,-67d28m01.34s,-67.467038,,,,2.785,0.051,-0.051,1.0,0.0,-4.604,0.046,-0.046,1.0,0.0,2459323.834757,0.001461,-0.001461,1,0,92.1950921,0.000233,-0.000233,1,0,4.206,0.448,-0.448,1,0,3760.0,1.95018,-1.95018,1,0,18.9408,,,1,0,1.49663,,,,,308.0,,,,,454.103,4.654,-4.654,1,0,5030.6,69.0,-69.0,1,0,,,,1,0,3.0,,,1,0,,2020-09-18 21:10:23,2024-09-18 10:08:02,2025-09-28 22:48:44,0.0
449197831,2458.01,TOI-2458.01,2458,449197831.01,1,CP,8.71008,0.006,-0.006,1,0,05h18m29.17s,79.621529,,,,+01d15m12.38s,1.253439,,,,-3.091,0.068,-0.068,1.0,0.0,-99.263,0.055,-0.055,1.0,0.0,2459177.402573,0.003379,-0.003379,1,0,3.7369689,0.0009496,-0.0009496,1,0,1.9917422,0.894666,-0.894666,1,0,310.4978088,47.92311,-47.92311,1,0,2.3797323,5.718552,-5.718552,1,0,897.6872949,,,,,1396.0501486,,,,,112.958,0.5375,-0.5375,1,0,6092.0,124.5,-124.5,1,0,4.25,0.08,-0.08,1,0,1.32975,0.0603015,-0.0603015,1,0,,2021-02-03 22:59:11,2021-10-29 12:59:15,2025-09-28 22:48:44,1.0
